Sample Date,Location,Site #,Chlorophyll A,Copper,Dissolved Oxygen,Salinity,Specific Conductance,Total Nitrogen,Total Phosphorus,Turbidity
10/22/13,#4 HILLSBORO CANAL SE GROWERS,4.0,4.41,,4.61,0.42,861.0,1.979,0.026,1.05
11/29/06,#4 HILLSBORO CANAL SE GROWERS,4.0,3.25,,6.29,0.34,691.0,1.755,0.02,1.4
8/12/14,#4 HILLSBORO CANAL SE GROWERS,4.0,5.06,,5.46,0.37,763.0,,,1.2
2/12/13,#4 HILLSBORO CANAL SE GROWERS,4.0,1.62,,8.15,0.136,285.0,1.0,0.02,0.6
1/30/12,#5 POMPANO CANAL US1,5.0,0.69,,6.34,25.6,40200.0,0.419,0.049,0.6
2/1/10,#5 POMPANO CANAL US1,5.0,1.0,,6.03,1.71,37500.0,0.443,0.045,1.1
11/6/18,#5 POMPANO CANAL US1,5.0,10.8,,5.38,25.5,40000.0,,0.168,1.2
8/29/18,#5 POMPANO CANAL US1,5.0,4.59,,4.02,2.51,4740.0,,0.041,0.95
6/22/09,#5 POMPANO CANAL US1,5.0,6.34,,4.92,11.8,20100.0,0.724,0.051,1.9
2/22/06,#5 POMPANO CANAL US1,5.0,3.79,,7.74,15.0,24900.0,0.883,0.027,1.0
12/10/20,#5 POMPANO CANAL US1,5.0,2.23,,6.22,1.62,3030.0,0.7833,0.038,0.85
11/12/19,#5 POMPANO CANAL US1,5.0,7.27,,4.98,24.1,37800.0,0.4904,0.437,0.85
4/23/12,#5 POMPANO CANAL US1,5.0,1.82,,5.69,20.3,32600.0,0.617,0.058,0.6
5/28/19,#5 POMPANO CANAL US1,5.0,4.38,,4.8,26.7,41700.0,0.3536,0.115,0.85
5/2/17,#5 POMPANO CANAL US1,5.0,5.78,,6.18,31.4,48300.0,,0.017,1.4
11/29/06,#5 POMPANO CANAL US1,5.0,1.96,,6.29,29.4,45500.0,0.651,0.051,0.75
10/24/11,#5 POMPANO CANAL US1,5.0,12.1,,6.05,12.0,20300.0,0.783,0.055,1.0
11/28/12,#5 POMPANO CANAL US1,5.0,3.96,,6.06,23.9,37700.0,0.466,0.057,0.6
8/26/19,#5 POMPANO CANAL US1,5.0,5.8,,3.87,1.95,3720.0,0.9859,0.026,1.4
8/7/13,#5 POMPANO CANAL US1,5.0,2.63,,3.17,1.56,3000.0,1.313,0.042,0.8
9/14/20,#5 POMPANO CANAL US1,5.0,12.0,,4.96,1.76,3400.0,0.799,0.044,1.6
5/14/07,#5 POMPANO CANAL US1,5.0,3.35,,5.83,30.8,47400.0,0.882,0.063,2.3
11/17/15,#5 POMPANO CANAL US1,5.0,1.41,,5.12,7.84,13800.0,0.785,0.062,0.85
2/19/07,#5 POMPANO CANAL US1,5.0,2.25,,6.35,21.8,34800.0,0.753,0.055,0.85
8/23/16,#5 POMPANO CANAL US1,5.0,2.92,,4.54,7.16,12300.0,1.59,0.026,0.85
6/7/16,#5 POMPANO CANAL US1,5.0,4.56,,4.66,2.82,5060.0,1.697,0.001,1.1
6/26/18,#5 POMPANO CANAL US1,5.0,6.23,,3.53,1.96,3770.0,1.135,0.024,1.0
5/12/08,#5 POMPANO CANAL US1,5.0,2.81,,5.5,28.4,44000.0,0.819,0.057,1.2
12/6/16,#5 POMPANO CANAL US1,5.0,8.43,,3.25,27.1,42300.0,0.465,0.074,0.9
1/31/11,#5 POMPANO CANAL US1,5.0,0.91,,6.83,28.73,44400.0,0.525,0.047,0.4
7/30/12,#5 POMPANO CANAL US1,5.0,7.67,,4.4,7.54,13500.0,0.976,0.047,1.1
6/1/06,#5 POMPANO CANAL US1,5.0,40.4,,9.8,18.0,29300.0,1.13,0.055,2.3
5/15/13,#5 POMPANO CANAL US1,5.0,6.85,,6.25,8.36,14400.0,1.196,0.04,0.9
2/18/08,#5 POMPANO CANAL US1,5.0,2.74,,5.44,22.7,36000.0,1.17,0.049,1.0
4/29/10,#5 POMPANO CANAL US1,5.0,9.71,,6.23,2.06,4370.0,0.794,0.04,
11/8/21,#5 POMPANO CANAL US1,5.0,2.67,,4.94,13.2,22200.0,0.717,0.068,0.7
11/14/07,#5 POMPANO CANAL US1,5.0,3.21,,5.98,23.7,37500.0,,,0.9
2/13/13,#5 POMPANO CANAL US1,5.0,4.43,,6.23,28.3,43100.0,0.494,0.054,1.0
5/17/21,#5 POMPANO CANAL US1,5.0,5.13,,,,,0.354,0.137,0.2
8/23/06,#5 POMPANO CANAL US1,5.0,5.46,,4.91,16.5,27200.0,0.915,0.047,0.7
5/18/20,#5 POMPANO CANAL US1,5.0,6.51,,5.17,13.6,22600.0,0.74,0.065,1.0
7/11/17,#5 POMPANO CANAL US1,5.0,3.26,,3.75,2.04,3880.0,,0.022,0.85
10/23/13,#5 POMPANO CANAL US1,5.0,5.99,,4.98,15.6,25672.0,0.934,0.034,1.0
3/2/09,#5 POMPANO CANAL US1,5.0,1.77,,6.65,31.2,47900.0,0.535,,0.95
2/27/18,#5 POMPANO CANAL US1,5.0,5.67,,5.63,24.8,39000.0,,,1.5
3/1/16,#5 POMPANO CANAL US1,5.0,2.24,,7.75,0.97,1910.0,,0.012,0.75
8/2/10,#5 POMPANO CANAL US1,5.0,3.56,,5.02,17.8,28900.0,0.674,0.045,0.95
3/7/17,#5 POMPANO CANAL US1,5.0,5.68,,6.33,30.1,46300.0,,,1.2
4/11/11,#5 POMPANO CANAL US1,5.0,4.09,,5.31,29.9,46000.0,0.36,0.028,1.1
10/25/10,#5 POMPANO CANAL US1,5.0,2.7,,5.96,19.5,31500.0,0.649,0.047,0.65
8/1/11,#5 POMPANO CANAL US1,5.0,4.54,,4.33,28.6,44300.0,0.375,0.05,0.8
8/4/08,#5 POMPANO CANAL US1,5.0,5.67,,4.89,18.3,29800.0,0.921,0.042,0.65
8/31/09,#5 POMPANO CANAL US1,5.0,5.32,,3.98,4.28,8160.0,1.35,0.027,0.85
3/11/19,#5 POMPANO CANAL US1,5.0,4.6,,6.07,25.6,40100.0,0.454,0.05,1.1
8/30/21,#5 POMPANO CANAL US1,5.0,5.58,,5.81,23.3,37100.0,0.39,0.189,0.6
10/26/09,#5 POMPANO CANAL US1,5.0,6.69,,6.05,24.3,38200.0,0.568,0.048,0.5
3/1/21,#5 POMPANO CANAL US1,5.0,6.59,,6.24,20.9,33300.0,0.498,0.05,0.8
8/20/07,#5 POMPANO CANAL US1,5.0,11.3,,6.3,23.1,36600.0,0.873,0.052,0.8
5/12/08,#6 CYPRESS CREEK DIXIE HWY,6.0,4.54,,8.05,0.24,511.0,0.664,0.031,1.1
5/2/17,#6 CYPRESS CREEK DIXIE HWY,6.0,2.49,,6.69,0.33,688.0,,0.02,0.65
8/4/08,#6 CYPRESS CREEK DIXIE HWY,6.0,2.98,,5.16,0.21,441.0,0.669,0.021,0.75
11/29/06,#6 CYPRESS CREEK DIXIE HWY,6.0,1.56,,6.87,0.3,616.0,1.08,0.028,0.4
10/24/11,#6 CYPRESS CREEK DIXIE HWY,6.0,9.83,,6.27,0.24,506.0,1.07,0.04,1.1
11/14/07,#6 CYPRESS CREEK DIXIE HWY,6.0,0.4775,,6.21,0.24,495.0,,,0.4
8/30/21,#6 CYPRESS CREEK DIXIE HWY,6.0,5.76,,6.04,0.2,415.0,0.559,0.02,0.75
5/14/07,#6 CYPRESS CREEK DIXIE HWY,6.0,3.47,,7.78,0.3,630.0,0.973,0.026,0.8
8/23/06,#6 CYPRESS CREEK DIXIE HWY,6.0,7.02,,4.62,0.21,441.0,0.767,0.051,1.3
10/28/14,#6 CYPRESS CREEK DIXIE HWY,6.0,0.57,,3.95,0.23,483.0,,,0.55
8/31/09,#6 CYPRESS CREEK DIXIE HWY,6.0,2.12,,3.41,0.32,676.0,1.67,0.0076,0.6
8/2/10,#6 CYPRESS CREEK DIXIE HWY,6.0,13.2,,4.0,0.27,559.0,1.31,0.024,1.0
3/10/15,#6 CYPRESS CREEK DIXIE HWY,6.0,0.66,,5.52,0.39,792.0,,,0.65
1/31/11,#6 CYPRESS CREEK DIXIE HWY,6.0,3.62,,7.76,0.25,507.0,0.872,0.019,
8/26/19,#6 CYPRESS CREEK DIXIE HWY,6.0,2.92,,3.92,0.3,617.0,1.0978,0.01,0.95
2/27/18,#6 CYPRESS CREEK DIXIE HWY,6.0,2.09,,6.72,0.28,585.0,,,0.5
2/13/13,#6 CYPRESS CREEK DIXIE HWY,6.0,3.36,,7.23,0.36,731.0,1.18,0.026,0.4
3/1/21,#6 CYPRESS CREEK DIXIE HWY,6.0,1.34,,5.78,0.24,494.0,1.06,0.016,0.45
5/15/13,#6 CYPRESS CREEK DIXIE HWY,6.0,4.86,,4.75,0.29,603.0,1.469,0.025,0.8
5/17/21,#6 CYPRESS CREEK DIXIE HWY,6.0,3.06,,,,,1.08,0.023,0.2
3/1/16,#6 CYPRESS CREEK DIXIE HWY,6.0,2.24,,7.61,0.15,316.0,,0.013,0.85
5/18/20,#6 CYPRESS CREEK DIXIE HWY,6.0,3.39,,8.15,0.21,444.0,0.802,0.029,2.1
4/29/10,#6 CYPRESS CREEK DIXIE HWY,6.0,4.47,,5.86,0.21,434.0,0.854,0.027,1.1
2/1/10,#6 CYPRESS CREEK DIXIE HWY,6.0,1.1,,7.35,0.24,493.0,0.825,0.034,0.55
11/28/12,#6 CYPRESS CREEK DIXIE HWY,6.0,1.54,,6.09,0.19,405.0,0.974,0.026,0.45
6/7/16,#6 CYPRESS CREEK DIXIE HWY,6.0,2.04,,5.41,0.33,685.0,1.891,0.0,0.85
8/1/11,#6 CYPRESS CREEK DIXIE HWY,6.0,1.78,,5.8,0.66,1340.0,0.749,0.034,
6/22/09,#6 CYPRESS CREEK DIXIE HWY,6.0,13.2,,5.35,0.23,481.0,0.971,0.036,1.4
10/23/13,#6 CYPRESS CREEK DIXIE HWY,6.0,0.72,,3.55,0.3,625.0,1.617,0.013,0.6
2/18/08,#6 CYPRESS CREEK DIXIE HWY,6.0,2.94,,6.82,0.22,458.0,0.593,0.033,0.6
2/18/20,#6 CYPRESS CREEK DIXIE HWY,6.0,3.66,,6.66,0.25,510.0,0.736,0.004,0.65
5/28/19,#6 CYPRESS CREEK DIXIE HWY,6.0,3.37,,5.7,0.34,694.0,1.1399,0.016,0.6
1/30/12,#6 CYPRESS CREEK DIXIE HWY,6.0,2.28,,6.83,0.21,430.0,1.09,0.03,0.7
6/2/15,#6 CYPRESS CREEK DIXIE HWY,6.0,4.15,,6.18,0.32,670.0,,,0.65
11/12/19,#6 CYPRESS CREEK DIXIE HWY,6.0,4.01,,5.63,0.21,448.0,0.7111,0.022,0.6
8/25/15,#6 CYPRESS CREEK DIXIE HWY,6.0,3.5,,5.42,0.31,646.0,1.265,0.017,0.6
10/25/10,#6 CYPRESS CREEK DIXIE HWY,6.0,1.93,,5.09,0.24,493.0,1.24,0.031,0.55
11/8/21,#6 CYPRESS CREEK DIXIE HWY,6.0,2.54,,5.33,0.26,540.0,0.943,0.026,0.75
8/29/18,#6 CYPRESS CREEK DIXIE HWY,6.0,3.05,,4.3,0.24,496.0,,0.033,0.7
8/20/07,#6 CYPRESS CREEK DIXIE HWY,6.0,1.68,,3.87,0.23,478.0,0.79,0.047,0.45
4/11/11,#6 CYPRESS CREEK DIXIE HWY,6.0,2.74,,7.64,0.32,653.0,1.26,0.017,0.6
8/7/13,#6 CYPRESS CREEK DIXIE HWY,6.0,2.35,,3.02,0.21,443.0,1.164,0.032,0.7
11/17/15,#6 CYPRESS CREEK DIXIE HWY,6.0,1.76,,5.45,0.27,557.0,1.28,0.041,0.6
12/10/20,#6 CYPRESS CREEK DIXIE HWY,6.0,2.33,,6.79,0.17,390.0,0.8014,0.028,0.7
7/30/12,#6 CYPRESS CREEK DIXIE HWY,6.0,7.88,,3.51,0.21,449.0,1.36,0.027,0.7
2/19/14,#6 CYPRESS CREEK DIXIE HWY,6.0,2.13,,6.18,0.31,642.0,,,0.6
3/2/09,#6 CYPRESS CREEK DIXIE HWY,6.0,3.22,,7.85,0.35,715.0,1.73,,0.6
8/24/16,#6 CYPRESS CREEK DIXIE HWY,6.0,,,3.77,0.26,546.0,1.81,0.03,
4/23/12,#6 CYPRESS CREEK DIXIE HWY,6.0,1.31,,6.98,0.22,455.0,0.855,0.026,0.5
2/19/07,#6 CYPRESS CREEK DIXIE HWY,6.0,0.4775,,6.93,0.32,664.0,1.3,0.032,0.55
8/12/14,#6 CYPRESS CREEK DIXIE HWY,6.0,4.06,,4.08,0.24,502.0,,,0.85
10/26/09,#6 CYPRESS CREEK DIXIE HWY,6.0,4.85,,5.6,0.3,623.0,1.41,0.025,0.65
5/20/14,#6 CYPRESS CREEK DIXIE HWY,6.0,5.71,,5.98,0.27,571.0,,,0.75
6/26/18,#6 CYPRESS CREEK DIXIE HWY,6.0,2.38,,3.53,0.17,366.0,1.129,-0.005,0.6
6/1/06,#6 CYPRESS CREEK DIXIE HWY,6.0,6.23,,,0.29,613.0,0.875,0.044,0.9
3/7/17,#6 CYPRESS CREEK DIXIE HWY,6.0,1.76,,7.33,0.34,688.0,,,0.4
12/6/16,#6 CYPRESS CREEK DIXIE HWY,6.0,1.19,,4.84,0.31,647.0,1.16,0.013,0.45
2/22/06,#6 CYPRESS CREEK DIXIE HWY,6.0,8.16,,7.83,0.3,615.0,1.18,0.021,
3/11/19,#6 CYPRESS CREEK DIXIE HWY,6.0,1.24,,5.9,0.29,603.0,1.095,0.009,0.55
7/11/17,#6 CYPRESS CREEK DIXIE HWY,6.0,2.62,,3.91,0.23,489.0,,0.014,0.65
8/23/16,#6 CYPRESS CREEK DIXIE HWY,6.0,1.09,,,,,,,0.6
11/6/18,#6 CYPRESS CREEK DIXIE HWY,6.0,2.25,,5.29,0.29,597.0,,0.0,0.5
9/14/20,#6 CYPRESS CREEK DIXIE HWY,6.0,9.77,,5.71,0.2,422.0,0.825,0.033,1.5
10/24/11,#7 CYPRESS CREEK S. PALM AIRE,7.0,21.5,,7.33,0.25,512.0,0.963,0.039,1.9
2/19/07,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.63,,6.49,0.34,690.0,1.36,0.028,0.55
3/1/16,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.85,,7.38,0.15,313.0,,0.007,0.65
6/26/18,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.9,,2.89,0.17,366.0,1.176,0.005,0.75
8/12/14,#7 CYPRESS CREEK S. PALM AIRE,7.0,0.64,,3.1,0.23,494.0,,,0.8
8/31/09,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.73,,3.81,0.31,653.0,1.63,0.0076,0.65
5/14/07,#7 CYPRESS CREEK S. PALM AIRE,7.0,2.38,,6.87,0.31,641.0,1.12,0.021,0.5
2/18/20,#7 CYPRESS CREEK S. PALM AIRE,7.0,7.59,,6.91,0.25,530.0,0.86,0.009,0.85
2/18/08,#7 CYPRESS CREEK S. PALM AIRE,7.0,6.96,,7.96,0.24,490.0,0.679,0.025,0.85
11/17/15,#7 CYPRESS CREEK S. PALM AIRE,7.0,6.79,,5.61,0.23,481.0,1.22,0.071,1.7
8/30/21,#7 CYPRESS CREEK S. PALM AIRE,7.0,4.94,,4.84,0.2,417.0,0.583,0.024,0.7
2/13/13,#7 CYPRESS CREEK S. PALM AIRE,7.0,2.3,,7.07,0.31,645.0,1.43,0.019,0.5
3/2/09,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.92,,7.58,0.35,722.0,1.56,,1.1
12/10/20,#7 CYPRESS CREEK S. PALM AIRE,7.0,4.79,,6.36,0.19,408.0,0.8564,0.028,0.8
8/7/13,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.74,,2.55,0.21,439.0,1.224,0.029,1.0
11/8/21,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.17,,4.58,0.25,502.0,0.919,0.035,0.5
10/25/10,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.95,,5.55,0.24,497.0,1.17,0.037,0.45
8/25/15,#7 CYPRESS CREEK S. PALM AIRE,7.0,4.16,,5.45,0.33,690.0,1.258,0.03,0.5
8/20/07,#7 CYPRESS CREEK S. PALM AIRE,7.0,3.87,,5.02,0.23,485.0,0.827,0.029,0.5
5/20/14,#7 CYPRESS CREEK S. PALM AIRE,7.0,7.45,,7.51,0.31,645.0,,,1.2
10/23/13,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.7,,4.26,0.3,626.0,1.485,0.017,0.6
9/14/20,#7 CYPRESS CREEK S. PALM AIRE,7.0,12.4,,5.69,0.19,406.0,0.794,0.032,1.5
11/6/18,#7 CYPRESS CREEK S. PALM AIRE,7.0,3.79,,5.86,0.28,584.0,,0.013,0.5
3/11/19,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.57,,6.51,0.29,605.0,0.1495,0.023,0.7
12/6/16,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.44,,5.39,0.32,655.0,1.2,0.022,0.4
6/1/06,#7 CYPRESS CREEK S. PALM AIRE,7.0,14.2,,,0.29,616.0,1.22,0.05,1.6
10/26/09,#7 CYPRESS CREEK S. PALM AIRE,7.0,5.55,,4.65,0.3,628.0,1.37,0.021,0.7
6/2/15,#7 CYPRESS CREEK S. PALM AIRE,7.0,3.12,,6.51,0.34,701.0,,,0.55
5/2/17,#7 CYPRESS CREEK S. PALM AIRE,7.0,3.68,,7.56,0.34,700.0,,0.021,0.8
8/2/10,#7 CYPRESS CREEK S. PALM AIRE,7.0,16.4,,5.19,0.28,588.0,1.37,0.036,1.2
11/29/06,#7 CYPRESS CREEK S. PALM AIRE,7.0,4.1,,8.35,0.3,621.0,1.1,0.016,0.6
1/31/11,#7 CYPRESS CREEK S. PALM AIRE,7.0,7.05,,8.48,0.26,542.0,0.948,0.018,0.5
3/10/15,#7 CYPRESS CREEK S. PALM AIRE,7.0,0.77,,5.9,0.39,796.0,,,0.75
11/28/12,#7 CYPRESS CREEK S. PALM AIRE,7.0,7.04,,7.05,0.2,413.0,1.03,0.036,0.8
6/22/09,#7 CYPRESS CREEK S. PALM AIRE,7.0,7.02,,3.9,0.24,511.0,1.03,0.034,1.0
2/1/10,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.79,,7.5,0.24,490.0,0.941,0.032,0.65
5/18/20,#7 CYPRESS CREEK S. PALM AIRE,7.0,6.43,,8.02,0.21,447.0,0.788,0.04,1.9
5/17/21,#7 CYPRESS CREEK S. PALM AIRE,7.0,3.65,,,,,1.2,0.029,1.6
3/1/21,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.89,,6.62,0.24,500.0,1.03,0.006,0.5
8/26/19,#7 CYPRESS CREEK S. PALM AIRE,7.0,2.59,,3.98,0.3,629.0,1.1186,0.007,0.75
2/19/14,#7 CYPRESS CREEK S. PALM AIRE,7.0,8.6,,7.61,0.33,682.0,,,0.7
7/30/12,#7 CYPRESS CREEK S. PALM AIRE,7.0,9.38,,5.36,0.21,450.0,1.35,0.027,1.1
5/15/13,#7 CYPRESS CREEK S. PALM AIRE,7.0,3.52,,4.01,0.29,604.0,1.529,0.026,0.8
1/30/12,#7 CYPRESS CREEK S. PALM AIRE,7.0,4.86,,6.18,0.2,410.0,1.17,0.02,0.75
11/12/19,#7 CYPRESS CREEK S. PALM AIRE,7.0,2.36,,5.49,0.22,471.2,0.8031,0.012,0.45
3/7/17,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.27,,7.15,0.35,711.0,,,0.45
4/23/12,#7 CYPRESS CREEK S. PALM AIRE,7.0,7.85,,6.54,0.29,595.0,1.49,0.046,0.85
5/28/19,#7 CYPRESS CREEK S. PALM AIRE,7.0,3.77,,6.49,0.37,769.0,1.3439,0.017,0.65
6/7/16,#7 CYPRESS CREEK S. PALM AIRE,7.0,2.22,,3.93,0.33,676.0,1.963,0.0,0.85
5/12/08,#7 CYPRESS CREEK S. PALM AIRE,7.0,4.65,,6.48,0.26,541.0,0.877,0.025,1.2
2/22/06,#7 CYPRESS CREEK S. PALM AIRE,7.0,6.57,,8.35,0.31,638.0,1.24,0.0185,0.8
8/4/08,#7 CYPRESS CREEK S. PALM AIRE,7.0,11.9,,7.11,0.21,448.0,0.704,0.03,1.3
10/28/14,#7 CYPRESS CREEK S. PALM AIRE,7.0,2.11,,4.81,0.23,484.0,,,0.6
4/29/10,#7 CYPRESS CREEK S. PALM AIRE,7.0,3.6,,4.53,0.19,396.0,1.0,0.021,
8/23/06,#7 CYPRESS CREEK S. PALM AIRE,7.0,2.72,,3.03,0.25,518.0,0.848,0.042,0.55
8/1/11,#7 CYPRESS CREEK S. PALM AIRE,7.0,25.1,,7.2,0.51,1050.0,1.08,0.034,2.4
11/14/07,#7 CYPRESS CREEK S. PALM AIRE,7.0,2.51,,6.9,0.25,511.0,,,0.5
7/11/17,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.57,,2.92,0.23,485.0,,0.014,0.65
8/23/16,#7 CYPRESS CREEK S. PALM AIRE,7.0,1.2,,3.39,0.26,548.0,1.53,0.024,0.6
2/27/18,#7 CYPRESS CREEK S. PALM AIRE,7.0,2.04,,6.61,0.29,602.0,,,0.45
4/11/11,#7 CYPRESS CREEK S. PALM AIRE,7.0,2.26,,7.71,0.34,697.0,1.14,0.008,0.5
8/29/18,#7 CYPRESS CREEK S. PALM AIRE,7.0,2.58,,4.24,0.24,501.0,,0.035,0.55
10/22/13,#8 POMPANO CANAL US 441,8.0,1.21,,3.67,0.3,618.0,1.589,0.019,0.5
6/7/16,#8 POMPANO CANAL US 441,8.0,1.95,,4.9,0.32,674.0,1.979,0.0,0.7
3/10/15,#8 POMPANO CANAL US 441,8.0,1.55,,5.98,0.4,808.0,,,0.65
11/6/18,#8 POMPANO CANAL US 441,8.0,1.2,,4.19,0.3,630.0,,0.006,0.5
6/22/09,#8 POMPANO CANAL US 441,8.0,13.7,,4.72,0.26,545.0,1.15,0.036,1.5
3/11/19,#8 POMPANO CANAL US 441,8.0,1.63,,5.44,0.33,675.0,0.3277,0.016,0.9
7/30/12,#8 POMPANO CANAL US 441,8.0,6.67,,4.51,0.22,465.0,1.38,0.014,0.8
2/22/06,#8 POMPANO CANAL US 441,8.0,4.630000000000001,,8.57,0.35,725.5,1.54,0.012,0.75
5/25/21,#8 POMPANO CANAL US 441,8.0,1.5,,,,,1.45,0.018,0.45
10/24/11,#8 POMPANO CANAL US 441,8.0,12.0,,4.12,0.26,536.0,1.31,0.029,1.9
11/29/06,#8 POMPANO CANAL US 441,8.0,1.71,,6.92,0.35,724.0,1.54,0.0045,0.7
9/21/20,#8 POMPANO CANAL US 441,8.0,4.54,,4.82,0.34,702.0,1.47,0.009,1.1
11/26/12,#8 POMPANO CANAL US 441,8.0,1.33,,6.5,0.2,420.0,1.03,0.015,0.45
8/1/11,#8 POMPANO CANAL US 441,8.0,10.6,,4.75,0.38,783.0,1.67,0.02,
12/6/16,#8 POMPANO CANAL US 441,8.0,1.4,,7.34,0.34,709.0,1.19,0.01,0.5
1/31/11,#8 POMPANO CANAL US 441,8.0,1.67,,7.75,0.3,619.0,1.16,0.006,
5/14/07,#8 POMPANO CANAL US 441,8.0,3.28,,6.8,0.34,709.0,1.37,0.016,0.8
8/2/10,#8 POMPANO CANAL US 441,8.0,6.74,,1.97,0.31,654.0,1.39,0.018,0.75
8/6/13,#8 POMPANO CANAL US 441,8.0,2.58,,3.51,0.21,434.0,1.133,0.02,0.6
2/12/13,#8 POMPANO CANAL US 441,8.0,1.35,,7.1,0.31,635.0,1.64,0.02,0.5
12/8/20,#8 POMPANO CANAL US 441,8.0,2.12,,6.97,0.19,403.0,0.7873,0.021,0.95
10/26/09,#8 POMPANO CANAL US 441,8.0,3.43,,5.76,0.29,603.0,1.31,0.0076,0.75
10/28/14,#8 POMPANO CANAL US 441,8.0,0.89,,4.57,0.23,481.0,,,0.7
4/29/10,#8 POMPANO CANAL US 441,8.0,4.24,,5.4,0.18,388.0,1.06,0.018,1.0
5/2/17,#8 POMPANO CANAL US 441,8.0,6.41,,6.66,0.33,689.0,,0.034,1.9
7/11/17,#8 POMPANO CANAL US 441,8.0,3.37,,2.87,0.24,498.0,,,0.65
2/20/08,#8 POMPANO CANAL US 441,8.0,4.53,,7.12,0.34,697.0,1.46,0.016,0.6
2/26/20,#8 POMPANO CANAL US 441,8.0,6.08,,7.55,0.33,680.0,1.193,0.023,0.7
8/4/08,#8 POMPANO CANAL US 441,8.0,8.28,,5.27,0.22,461.0,0.793,0.019,1.2
2/1/10,#8 POMPANO CANAL US 441,8.0,9.06,,6.68,0.22,453.0,1.13,0.03,1.8
8/25/21,#8 POMPANO CANAL US 441,8.0,7.8,,3.57,0.2,421.0,0.654,0.029,0.9
4/11/11,#8 POMPANO CANAL US 441,8.0,4.91,,6.83,0.38,787.0,1.47,0.029,0.65
3/1/16,#8 POMPANO CANAL US 441,8.0,1.24,,6.71,0.15,308.0,,0.011,0.55
2/27/18,#8 POMPANO CANAL US 441,8.0,1.87,,6.42,0.3,625.0,,,0.7
11/17/15,#8 POMPANO CANAL US 441,8.0,1.6,,6.35,0.23,484.0,1.06,0.027,0.85
12/17/15,#8 POMPANO CANAL US 441,8.0,,,6.38,0.24,498.0,0.98,0.015,
11/14/07,#8 POMPANO CANAL US 441,8.0,3.68,,8.01,0.27,551.0,,,0.6
9/9/19,#8 POMPANO CANAL US 441,8.0,1.86,,3.98,0.36,739.0,1.1845,-0.001,0.6
10/25/10,#8 POMPANO CANAL US 441,8.0,3.06,,5.61,0.22,466.0,1.15,0.024,0.75
8/23/16,#8 POMPANO CANAL US 441,8.0,1.44,,1.55,0.26,550.0,1.47,0.009,0.65
5/14/13,#8 POMPANO CANAL US 441,8.0,2.66,,3.65,0.33,680.0,1.656,0.023,0.8
2/24/21,#8 POMPANO CANAL US 441,8.0,1.44,,6.32,0.24,504.0,1.02,-0.012,0.35
5/28/19,#8 POMPANO CANAL US 441,8.0,2.66,,5.54,0.41,852.0,1.6292,0.011,0.65
5/20/20,#8 POMPANO CANAL US 441,8.0,3.86,,6.58,0.28,580.0,1.01,0.017,0.0
8/22/07,#8 POMPANO CANAL US 441,8.0,1.86,,5.03,0.33,680.0,1.23,0.015,0.55
6/26/18,#8 POMPANO CANAL US 441,8.0,1.59,,3.48,0.17,360.0,1.256,0.009,0.6
4/23/12,#8 POMPANO CANAL US 441,8.0,6.29,,7.01,0.25,527.0,1.14,0.023,1.3
8/12/14,#8 POMPANO CANAL US 441,8.0,4.69,,4.45,0.24,506.0,,,1.0
5/12/08,#8 POMPANO CANAL US 441,8.0,5.56,,7.24,0.3,630.0,1.18,0.028,1.4
5/31/06,#8 POMPANO CANAL US 441,8.0,6.71,,6.45,0.3,630.0,1.09,0.025,1.4
8/23/06,#8 POMPANO CANAL US 441,8.0,6.11,,5.21,0.3,627.0,1.37,0.032,1.1
2/18/14,#8 POMPANO CANAL US 441,8.0,1.46,,6.93,0.4,815.0,,,0.6
11/18/19,#8 POMPANO CANAL US 441,8.0,1.38,,5.11,0.25,524.0,0.8804,0.039,0.75
1/30/12,#8 POMPANO CANAL US 441,8.0,2.36,,5.27,0.2,407.0,1.05,0.015,0.6
8/29/18,#8 POMPANO CANAL US 441,8.0,1.92,,4.66,0.24,497.0,1.571,0.033,1.0
3/7/17,#8 POMPANO CANAL US 441,8.0,0.712,,7.95,0.36,735.0,,,0.5
11/16/21,#8 POMPANO CANAL US 441,8.0,3.14,,6.05,0.24,499.0,0.753,0.011,0.5
5/20/14,#8 POMPANO CANAL US 441,8.0,1.6,,6.92,0.47,965.0,,,0.55
8/31/09,#8 POMPANO CANAL US 441,8.0,1.88,,4.2,0.33,683.0,1.74,0.017,0.9
8/25/15,#8 POMPANO CANAL US 441,8.0,,,5.1,0.36,745.0,1.597,0.03,0.75
