Location,Sample Date,Chlorophyll A,Dissolved Oxygen,Salinity,Specific Conductance,Total Nitrogen,Total Phosphorus,Turbidity
#35 ICW NE 14TH ST POMPANO,2019-02-28,1.39,6.0,33.7,51400.0,0.887,0.17,1.45
#35 ICW NE 14TH ST POMPANO,2019-08-31,1.335,6.380000000000001,34.3,52050.0,0.20550000000000002,0.1005,0.9
#35 ICW NE 14TH ST POMPANO,2020-02-29,3.9333333333333336,5.906666666666666,24.933333333333334,38866.666666666664,0.4678,0.22433333333333336,0.9333333333333332
#35 ICW NE 14TH ST POMPANO,2020-08-31,5.22,5.74,20.8,33400.0,0.51,0.087,1.0
#35 ICW NE 14TH ST POMPANO,2021-02-28,1.907333333333333,6.316666666666666,22.833333333333332,36300.0,0.4738,0.08800000000000001,0.9833333333333334
#35 ICW NE 14TH ST POMPANO,2021-08-31,0.96,6.316666666666666,22.833333333333332,36300.0,0.203,0.167,0.35
#35 ICW NE 14TH ST POMPANO,2022-02-28,2.8,6.41,32.6,49400.0,0.3,0.17049999999999998,0.75
#36 ICW COMMERCIAL BLVD,2006-02-28,2.85,7.550000000000001,23.3,36950.0,0.813,0.0305,0.55
#36 ICW COMMERCIAL BLVD,2006-08-31,6.905,6.465,24.8,39000.0,0.883,0.039,0.65
#36 ICW COMMERCIAL BLVD,2007-02-28,2.05,7.245,26.950000000000003,42050.0,0.6875,0.0565,0.725
#36 ICW COMMERCIAL BLVD,2007-08-31,6.325,5.995,29.35,45300.0,0.7525,0.055,0.875
#36 ICW COMMERCIAL BLVD,2008-02-29,3.08,6.33,25.6,40100.0,1.16,0.042,0.875
#36 ICW COMMERCIAL BLVD,2008-08-31,4.99,6.12,26.8,41800.0,0.6964999999999999,0.043,1.1
#36 ICW COMMERCIAL BLVD,2009-02-28,4.99,6.12,26.8,41800.0,0.6964999999999999,0.043,1.1
#36 ICW COMMERCIAL BLVD,2009-08-31,4.4366666666666665,5.786666666666666,22.099999999999998,34966.666666666664,0.6753333333333335,0.0223,1.0999999999999999
#36 ICW COMMERCIAL BLVD,2010-02-28,2.4,6.3149999999999995,26.4,41200.0,0.635,0.045,0.7
#36 ICW COMMERCIAL BLVD,2010-08-31,7.02,8.14,14.42,23750.0,0.7165,0.037,0.925
#36 ICW COMMERCIAL BLVD,2011-02-28,1.93,6.355,27.1,46100.0,0.5880000000000001,0.054,0.65
#36 ICW COMMERCIAL BLVD,2011-08-31,3.63,5.695,32.35,49450.0,0.286,0.038,0.8
#36 ICW COMMERCIAL BLVD,2012-02-29,2.075,6.65,23.0,36300.0,0.6295,0.0545,0.9
#36 ICW COMMERCIAL BLVD,2012-08-31,6.245,6.15,20.55,32850.0,0.512,0.0325,0.725
#36 ICW COMMERCIAL BLVD,2013-02-28,1.8399999999999999,6.17,30.25,45600.0,0.36350000000000005,0.055999999999999994,0.9500000000000001
#36 ICW COMMERCIAL BLVD,2013-08-31,6.3149999999999995,6.08,7.470000000000001,12745.0,1.042,0.035,1.15
#36 ICW COMMERCIAL BLVD,2014-02-28,4.68,6.0649999999999995,16.995,27550.0,1.22,0.037,0.85
#36 ICW COMMERCIAL BLVD,2014-08-31,8.985,6.415,19.18,30650.0,1.22,0.037,1.25
#36 ICW COMMERCIAL BLVD,2015-02-28,1.8,4.39,11.6,19527.0,1.22,0.037,0.45
#36 ICW COMMERCIAL BLVD,2015-08-31,4.28,5.666666666666667,25.433333333333334,39866.666666666664,0.434,0.025,1.4000000000000001
#36 ICW COMMERCIAL BLVD,2016-02-29,2.625,6.383333333333333,16.106666666666666,27180.0,0.6505,0.108,0.675
#36 ICW COMMERCIAL BLVD,2016-08-31,7.550000000000001,5.625,10.335,17800.0,1.3279999999999998,0.0645,0.8500000000000001
#36 ICW COMMERCIAL BLVD,2017-02-28,15.0,5.42,29.0,44900.0,0.463,0.129,1.4
#36 ICW COMMERCIAL BLVD,2017-08-31,4.4366666666666665,4.796666666666667,24.733333333333334,38566.666666666664,0.463,0.01,1.4833333333333334
#36 ICW COMMERCIAL BLVD,2018-02-28,4.59,8.03,29.5,45500.0,0.463,0.01,0.9
#36 ICW COMMERCIAL BLVD,2018-08-31,5.255,5.02,11.3,19200.0,0.849,0.0445,1.05
#36 ICW COMMERCIAL BLVD,2019-02-28,2.57,4.95,29.6,45700.0,0.849,0.219,2.0
#36 ICW COMMERCIAL BLVD,2019-08-31,4.05,5.79,28.55,44400.0,0.33089999999999997,0.08349999999999999,1.9
#36 ICW COMMERCIAL BLVD,2020-02-29,6.38,6.276666666666666,20.8,33033.333333333336,0.5771333333333334,0.19066666666666668,0.9833333333333334
#36 ICW COMMERCIAL BLVD,2020-08-31,7.9,5.59,16.2,26500.0,0.645,0.062,1.2
#36 ICW COMMERCIAL BLVD,2021-02-28,2.356666666666667,6.053333333333334,14.213333333333333,23000.0,0.6923666666666667,0.059,0.7000000000000001
#36 ICW COMMERCIAL BLVD,2021-08-31,4.16,6.053333333333334,14.213333333333333,23000.0,0.343,0.161,2.9
#36 ICW COMMERCIAL BLVD,2022-02-28,3.27,5.76,20.8,33200.0,0.519,0.1255,0.575
#37 ICW SUNRISE BLVD,2006-02-28,3.26,7.6,23.6,37300.0,0.795,0.02,1.1
#37 ICW SUNRISE BLVD,2006-08-31,6.96,6.5,25.25,39650.0,0.839,0.038,1.125
#37 ICW SUNRISE BLVD,2007-02-28,1.655,7.37,28.25,43800.0,0.7190000000000001,0.0505,1.2
#37 ICW SUNRISE BLVD,2007-08-31,3.94,6.02,30.4,46700.0,0.718,0.048,1.3
#37 ICW SUNRISE BLVD,2008-02-29,2.055,6.295,25.6,40200.0,1.17,0.038,1.15
#37 ICW SUNRISE BLVD,2008-08-31,2.5549999999999997,6.105,26.85,41800.0,0.567,0.0385,1.4500000000000002
#37 ICW SUNRISE BLVD,2009-02-28,2.5549999999999997,6.105,26.85,41800.0,0.567,0.0385,1.4500000000000002
#37 ICW SUNRISE BLVD,2009-08-31,5.883333333333333,6.3,24.96666666666667,39133.333333333336,0.588,0.021300000000000003,1.4666666666666668
#37 ICW SUNRISE BLVD,2010-02-28,1.98,6.225,26.450000000000003,41250.0,0.5630000000000001,0.0345,1.125
#37 ICW SUNRISE BLVD,2010-08-31,4.43,7.775,18.45,29800.0,0.6835,0.0325,1.4
#37 ICW SUNRISE BLVD,2011-02-28,1.49,6.845,28.4,44000.0,0.565,0.0385,1.0
#37 ICW SUNRISE BLVD,2011-08-31,3.1,5.91,32.45,49550.0,0.3155,0.033,1.2
#37 ICW SUNRISE BLVD,2012-02-29,2.335,6.654999999999999,24.9,39050.0,0.6375,0.0485,1.25
#37 ICW SUNRISE BLVD,2012-08-31,6.7299999999999995,5.970000000000001,22.2,35300.0,0.46199999999999997,0.0335,1.125
#37 ICW SUNRISE BLVD,2013-02-28,1.365,6.484999999999999,31.6,47550.0,0.319,0.054,1.1
#37 ICW SUNRISE BLVD,2013-08-31,8.864999999999998,6.09,13.594999999999999,22550.0,0.7325,0.04,1.15
#37 ICW SUNRISE BLVD,2014-02-28,3.2199999999999998,5.805,22.85,36300.0,0.699,0.055,1.1
#37 ICW SUNRISE BLVD,2014-08-31,8.46,6.285,22.2,35200.0,0.699,0.055,1.75
#37 ICW SUNRISE BLVD,2015-02-28,2.2,4.13,19.0,30761.0,0.699,0.055,0.7
#37 ICW SUNRISE BLVD,2015-08-31,2.3733333333333335,5.98,29.0,44566.666666666664,0.376,0.066,1.6333333333333335
#37 ICW SUNRISE BLVD,2016-02-29,3.45,6.34,20.3,33966.666666666664,0.5925,0.14033333333333334,0.975
#37 ICW SUNRISE BLVD,2016-08-31,7.42,4.86,22.15,35350.0,0.8380000000000001,0.1095,1.25
#37 ICW SUNRISE BLVD,2017-02-28,7.53,6.25,30.2,46700.0,0.419,0.156,2.0
#37 ICW SUNRISE BLVD,2017-08-31,3.2533333333333334,4.863333333333333,26.133333333333336,40700.0,0.419,0.01,2.0
#37 ICW SUNRISE BLVD,2018-02-28,4.73,6.26,29.7,45800.0,0.419,0.01,1.5
#37 ICW SUNRISE BLVD,2018-08-31,6.005,5.154999999999999,16.35,26750.0,0.638,0.076,0.8
#37 ICW SUNRISE BLVD,2019-02-28,1.73,5.23,30.7,47500.0,0.431,0.184,2.3
#37 ICW SUNRISE BLVD,2019-08-31,3.35,6.285,30.8,47350.0,0.3079,0.099,2.75
#37 ICW SUNRISE BLVD,2020-02-29,5.023333333333333,6.0633333333333335,26.9,36800.0,0.5238999999999999,0.22066666666666665,1.6333333333333335
#37 ICW SUNRISE BLVD,2020-08-31,0.231,4.81,15.3,25100.0,0.705,0.081,2.2
#37 ICW SUNRISE BLVD,2021-02-28,2.2666666666666666,5.7299999999999995,19.866666666666667,32000.0,0.6121,0.077,1.3333333333333333
#37 ICW SUNRISE BLVD,2021-08-31,1.71,5.7299999999999995,19.866666666666667,32000.0,0.278,0.143,0.8
#37 ICW SUNRISE BLVD,2022-02-28,2.15,5.56,23.8,37400.0,0.4345,0.136,1.125
#38 ICW 17TH ST CAUSEWAY,2006-02-28,2.365,7.44,32.2,49300.0,0.6174999999999999,0.0225,1.1
#38 ICW 17TH ST CAUSEWAY,2006-08-31,3.36,6.52,31.65,48500.0,0.6465,0.0275,0.75
#38 ICW 17TH ST CAUSEWAY,2007-02-28,0.4775,6.845,32.75,49950.0,0.5045,0.036000000000000004,1.0
#38 ICW 17TH ST CAUSEWAY,2007-08-31,2.7,6.005,30.4,46700.0,0.764,0.048,1.6
#38 ICW 17TH ST CAUSEWAY,2008-02-29,1.19,6.35,31.9,48800.0,0.974,0.022,1.65
#38 ICW 17TH ST CAUSEWAY,2008-08-31,1.625,6.08,32.1,49100.0,0.383,0.034,1.025
#38 ICW 17TH ST CAUSEWAY,2009-02-28,1.625,6.08,32.1,49100.0,0.383,0.034,1.025
#38 ICW 17TH ST CAUSEWAY,2009-08-31,1.185,6.205,31.4,48100.0,0.3305,0.037,1.05
#38 ICW 17TH ST CAUSEWAY,2010-02-28,1.8966666666666665,5.45,26.833333333333332,41800.0,0.6126666666666667,0.017666666666666667,1.25
#38 ICW 17TH ST CAUSEWAY,2010-08-31,2.39,6.025,27.0,42000.0,0.515,0.0275,1.3
#38 ICW 17TH ST CAUSEWAY,2011-02-28,1.89,6.955,32.85,50150.0,0.3415,0.0225,1.15
#38 ICW 17TH ST CAUSEWAY,2011-08-31,1.24,5.915,35.2,53300.0,0.20750000000000002,0.037000000000000005,0.6
#38 ICW 17TH ST CAUSEWAY,2012-02-29,1.9,6.035,25.45,39700.0,0.358,0.0365,0.9500000000000001
#38 ICW 17TH ST CAUSEWAY,2012-08-31,2.685,6.095000000000001,32.2,49150.0,0.2875,0.0325,0.65
#38 ICW 17TH ST CAUSEWAY,2013-02-28,1.185,6.96,34.9,52300.0,0.2125,0.041,1.4
#38 ICW 17TH ST CAUSEWAY,2013-08-31,5.775,6.555,26.205,41055.5,0.40700000000000003,0.038,1.0
#38 ICW 17TH ST CAUSEWAY,2014-02-28,2.04,6.335,31.915,48498.0,0.31,0.047,0.55
#38 ICW 17TH ST CAUSEWAY,2014-08-31,3.55,6.234999999999999,32.25,49494.5,0.31,0.047,1.2
#38 ICW 17TH ST CAUSEWAY,2015-02-28,1.3,5.77,31.0,47617.0,0.31,0.047,1.2
#38 ICW 17TH ST CAUSEWAY,2015-08-31,1.6733333333333331,5.753333333333333,33.13333333333333,50700.0,0.293,0.017,0.9333333333333332
#38 ICW 17TH ST CAUSEWAY,2016-02-29,1.0,6.09,30.7,46950.0,0.3395,0.22799999999999998,1.0
#38 ICW 17TH ST CAUSEWAY,2016-08-31,2.686666666666667,6.446666666666666,29.900000000000002,46133.333333333336,0.479,0.11833333333333333,0.7333333333333334
#38 ICW 17TH ST CAUSEWAY,2017-02-28,1.4,6.32,34.4,52300.0,0.479,0.11833333333333333,1.2
#38 ICW 17TH ST CAUSEWAY,2017-08-31,2.7399999999999998,4.743333333333333,31.933333333333337,50866.666666666664,0.479,0.006,1.5666666666666667
#38 ICW 17TH ST CAUSEWAY,2018-02-28,2.06,6.5,33.4,50900.0,0.479,0.006,1.8
#38 ICW 17TH ST CAUSEWAY,2018-08-31,2.185,6.02,27.05,42550.0,0.324,0.235,1.15
#38 ICW 17TH ST CAUSEWAY,2019-02-28,1.44,5.5,32.8,50200.0,0.324,0.2,3.3
#38 ICW 17TH ST CAUSEWAY,2019-08-31,1.885,6.53,33.4,51050.0,0.277,0.10300000000000001,1.0
#38 ICW 17TH ST CAUSEWAY,2020-02-29,1.78,5.976666666666667,31.066666666666663,47600.0,0.33170000000000005,0.2763333333333333,0.9833333333333334
#38 ICW 17TH ST CAUSEWAY,2020-08-31,2.47,5.31,15.2,25800.0,0.749,0.082,2.3
#38 ICW 17TH ST CAUSEWAY,2021-02-28,1.4433333333333334,6.033333333333334,28.0,43400.0,0.4107,0.09433333333333334,1.0
#38 ICW 17TH ST CAUSEWAY,2021-08-31,2.5949999999999998,6.033333333333334,28.0,43400.0,0.22699999999999998,0.159,1.2
#38 ICW 17TH ST CAUSEWAY,2022-02-28,1.58,6.08,29.4,45400.0,0.35,0.089,1.1
#39 ICW MARKER 35,2006-02-28,3.63,7.56,31.1,47800.0,0.63,0.021,2.3
#39 ICW MARKER 35,2006-08-31,2.1799999999999997,6.22,32.9,50200.0,0.489,0.033,0.6499999999999999
#39 ICW MARKER 35,2007-02-28,1.07,7.24,33.4,50900.0,0.316,0.023,1.2
#39 ICW MARKER 35,2007-08-31,0.4775,4.94,32.7,50000.0,0.707,0.036,1.6
#39 ICW MARKER 35,2008-02-29,0.4775,6.22,30.1,46400.0,0.707,0.036,2.0
#39 ICW MARKER 35,2008-08-31,0.90375,5.4,33.05,50350.0,0.4025,0.0345,1.2999999999999998
#39 ICW MARKER 35,2009-02-28,0.90375,5.4,33.05,50350.0,0.4025,0.0345,1.2999999999999998
#39 ICW MARKER 35,2009-08-31,1.0075,6.025,32.8,50000.0,0.33899999999999997,0.034,1.6
#39 ICW MARKER 35,2010-02-28,0.96,4.913333333333333,30.166666666666668,46466.666666666664,0.5236666666666666,0.014533333333333334,1.35
#39 ICW MARKER 35,2010-08-31,1.2650000000000001,5.27,27.8,43150.0,0.48050000000000004,0.0225,2.2
#39 ICW MARKER 35,2011-02-28,1.2675,6.47,32.95,50250.0,0.3285,0.017,1.8
#39 ICW MARKER 35,2011-08-31,1.06,5.285,34.7,52650.0,0.244,0.0335,1.7000000000000002
#39 ICW MARKER 35,2012-02-29,1.27,6.125,33.05,50350.0,0.2695,0.033,1.55
#39 ICW MARKER 35,2012-08-31,1.21,6.03,33.25,50650.0,0.2365,0.029500000000000002,0.9
#39 ICW MARKER 35,2013-02-28,1.24,6.905,35.3,52750.0,0.20550000000000002,0.0385,2.35
#39 ICW MARKER 35,2013-08-31,1.55,5.86,32.8,50300.0,0.275,0.072,1.1
#39 ICW MARKER 35,2014-02-28,1.31,5.835,31.885,48593.0,0.298,0.035,0.95
#39 ICW MARKER 35,2014-08-31,2.43,5.92,33.2,50400.0,0.298,0.035,4.4
#39 ICW MARKER 35,2015-02-28,1.39,5.48,29.1,45193.0,0.298,0.035,0.45
#39 ICW MARKER 35,2015-08-31,1.2766666666666666,5.06,33.73333333333333,53066.666666666664,0.249,0.0395,1.6166666666666665
#39 ICW MARKER 35,2016-02-29,0.8,5.82,31.2,47900.0,0.321,0.212,1.2
#39 ICW MARKER 35,2016-08-31,1.5233333333333334,5.863333333333333,31.166666666666668,48100.0,0.48450000000000004,0.14666666666666667,0.7999999999999999
#39 ICW MARKER 35,2017-02-28,0.873,5.34,33.4,50900.0,0.48450000000000004,0.14666666666666667,1.2
#39 ICW MARKER 35,2017-08-31,2.6533333333333333,4.373333333333334,30.5,46600.0,0.48450000000000004,0.008,2.1999999999999997
#39 ICW MARKER 35,2018-02-28,1.16,5.75,35.3,53600.0,0.48450000000000004,0.008,3.0
#39 ICW MARKER 35,2018-08-31,1.2355,5.75,30.6,47100.0,0.272,0.23149999999999998,1.15
#39 ICW MARKER 35,2019-02-28,1.08,4.95,34.5,52500.0,0.272,0.186,4.0
#39 ICW MARKER 35,2019-08-31,1.082,5.895,33.400000000000006,51450.0,0.3205,0.099,1.75
#39 ICW MARKER 35,2020-02-29,1.18,5.1000000000000005,28.73333333333333,44000.0,0.4016333333333333,0.28099999999999997,1.8333333333333333
#39 ICW MARKER 35,2020-08-31,1.13,5.71,23.1,36500.0,0.487,0.097,2.2
#39 ICW MARKER 35,2021-02-28,1.5066666666666666,5.489999999999999,26.566666666666666,43166.666666666664,0.4764333333333333,0.11066666666666665,1.2833333333333334
#39 ICW MARKER 35,2021-08-31,1.71,5.489999999999999,26.566666666666666,43166.666666666664,0.247,0.16299999999999998,1.575
#39 ICW MARKER 35,2022-02-28,1.12,4.9,27.7,43500.0,0.415,0.082,3.0
#4 HILLSBORO CANAL SE GROWERS,2006-02-28,5.28,6.93,0.48,979.0,2.38,0.015,1.7
#4 HILLSBORO CANAL SE GROWERS,2006-08-31,25.025,6.8125,0.4225,882.25,2.125,0.031,3.0
#4 HILLSBORO CANAL SE GROWERS,2007-02-28,3.2975,6.0175,0.36250000000000004,736.25,1.7049999999999998,0.022,1.25
#4 HILLSBORO CANAL SE GROWERS,2007-08-31,21.225,6.21,0.32,669.25,1.8224999999999998,0.0305,2.5999999999999996
#4 HILLSBORO CANAL SE GROWERS,2008-02-29,6.362500000000001,2.395,0.375,768.5,1.995,0.024,1.4
#4 HILLSBORO CANAL SE GROWERS,2008-08-31,13.875,3.45,0.29500000000000004,614.0,1.62,0.02225,2.0
#4 HILLSBORO CANAL SE GROWERS,2009-02-28,13.875,3.45,0.29500000000000004,614.0,1.62,0.02225,2.0
#4 HILLSBORO CANAL SE GROWERS,2009-08-31,7.946666666666665,4.366666666666666,0.2916666666666667,600.6666666666666,1.5818333333333332,0.035,1.4166666666666667
#4 HILLSBORO CANAL SE GROWERS,2010-02-28,5.0675,2.8075,0.33999999999999997,697.25,1.5675,0.01865,0.9500000000000001
#4 HILLSBORO CANAL SE GROWERS,2010-08-31,11.6175,3.9125,0.3,623.5,1.335,0.026000000000000002,1.85
#4 HILLSBORO CANAL SE GROWERS,2011-02-28,2.2675,4.63,0.39,797.5,1.79,0.0114,0.7
#4 HILLSBORO CANAL SE GROWERS,2011-08-31,6.215,5.4275,0.3375,702.75,1.5425,0.021750000000000002,0.9
#4 HILLSBORO CANAL SE GROWERS,2012-02-29,4.745,5.7,0.345,707.75,1.515,0.01725,0.8250000000000001
#4 HILLSBORO CANAL SE GROWERS,2012-08-31,15.3,5.297499999999999,0.315,653.5,1.3325,0.02425,1.7000000000000002
#4 HILLSBORO CANAL SE GROWERS,2013-02-28,1.7525,5.6850000000000005,0.248,511.5,1.505,0.020749999999999998,0.625
#4 HILLSBORO CANAL SE GROWERS,2013-08-31,14.11,4.225,0.2825,592.5,1.367,0.0305,1.9000000000000001
#4 HILLSBORO CANAL SE GROWERS,2014-02-28,3.93,4.29,0.425,867.5,1.979,0.026,0.925
#4 HILLSBORO CANAL SE GROWERS,2014-08-31,4.859999999999999,5.98,0.36,739.5,1.979,0.026,1.15
#4 HILLSBORO CANAL SE GROWERS,2015-02-28,4.25,3.23,0.35,722.0,1.979,0.026,2.8
#4 HILLSBORO CANAL SE GROWERS,2015-08-31,5.053333333333334,5.926666666666667,0.27999999999999997,582.3333333333334,1.502,0.038,0.9333333333333332
#4 HILLSBORO CANAL SE GROWERS,2016-02-29,6.12,2.98,0.37,760.0,1.8,0.046,2.9
#4 HILLSBORO CANAL SE GROWERS,2016-08-31,2.5399999999999996,5.9433333333333325,0.29000000000000004,603.0,1.5314999999999999,0.009666666666666665,0.6666666666666666
#4 HILLSBORO CANAL SE GROWERS,2017-02-28,1.6,7.51,0.37,755.0,1.2,0.013,0.5
#4 HILLSBORO CANAL SE GROWERS,2017-08-31,6.796666666666667,5.6066666666666665,0.2866666666666667,642.0,1.2,0.0205,0.8666666666666667
#4 HILLSBORO CANAL SE GROWERS,2018-02-28,2.18,4.32,0.21,428.0,1.2,0.0205,9.6
#4 HILLSBORO CANAL SE GROWERS,2018-08-31,6.99,3.725,0.255,525.0,1.478,0.027000000000000003,2.35
#4 HILLSBORO CANAL SE GROWERS,2019-02-28,13.4,3.51,0.42,862.0,1.478,0.036,2.3
#4 HILLSBORO CANAL SE GROWERS,2019-08-31,28.3,7.109999999999999,0.425,867.0,0.8406,0.031,4.8
#4 HILLSBORO CANAL SE GROWERS,2020-02-29,12.033333333333333,5.286666666666666,0.3933333333333333,814.3333333333334,1.5632666666666666,0.02766666666666667,3.0
#4 HILLSBORO CANAL SE GROWERS,2020-08-31,4.8,4.75,0.32,660.0,1.54,0.015,0.0
#4 HILLSBORO CANAL SE GROWERS,2021-02-28,5.513333333333333,3.8200000000000003,0.3633333333333333,748.6666666666666,1.5143333333333333,0.006333333333333332,1.5333333333333332
#4 HILLSBORO CANAL SE GROWERS,2021-08-31,3.6100000000000003,2.72,0.38,777.0,1.22,0.032,0.7
#4 HILLSBORO CANAL SE GROWERS,2022-02-28,2.73,2.63,0.63,1270.0,2.11,0.01,1.2
#40 ICW SHERIDAN ST,2006-02-28,4.42,6.87,28.6,44300.0,0.585,0.018,1.2
#40 ICW SHERIDAN ST,2006-08-31,0.88875,5.26,33.025000000000006,50375.0,0.6972499999999999,0.03425,1.2
#40 ICW SHERIDAN ST,2007-02-28,1.74375,6.699999999999999,33.650000000000006,51225.0,0.49974999999999997,0.03675,1.2
#40 ICW SHERIDAN ST,2007-08-31,1.065,5.262499999999999,32.7,49900.0,0.67125,0.037750000000000006,1.2
#40 ICW SHERIDAN ST,2008-02-29,0.608125,6.0775,31.6,48425.0,0.544,0.025500000000000002,1.2
#40 ICW SHERIDAN ST,2008-08-31,0.9768749999999999,4.880000000000001,32.35,49400.0,0.5002500000000001,0.03275,1.2
#40 ICW SHERIDAN ST,2009-02-28,0.9768749999999999,4.880000000000001,32.35,49400.0,0.5002500000000001,0.03275,1.2
#40 ICW SHERIDAN ST,2009-08-31,0.8325,5.8675,33.7,51300.0,0.37925,0.033,1.2
#40 ICW SHERIDAN ST,2010-02-28,1.305,4.920000000000001,30.25,46566.666666666664,0.5181666666666667,0.03283333333333333,1.2
#40 ICW SHERIDAN ST,2010-08-31,1.28,5.177499999999999,27.825000000000003,43225.0,0.46499999999999997,0.024,1.2
#40 ICW SHERIDAN ST,2011-02-28,1.00625,6.2299999999999995,33.4,50875.0,0.34924999999999995,0.022,1.2
#40 ICW SHERIDAN ST,2011-08-31,1.08,5.1475,34.9,52875.0,0.23725000000000002,0.04,1.2
#40 ICW SHERIDAN ST,2012-02-29,1.275,5.9025,32.474999999999994,49625.0,0.31675,0.0405,1.2
#40 ICW SHERIDAN ST,2012-08-31,1.195,5.3725000000000005,31.799999999999997,48725.0,0.274,0.03025,1.2
#40 ICW SHERIDAN ST,2013-02-28,1.39,6.345000000000001,35.15,52500.0,0.21075,0.04025,1.2
#40 ICW SHERIDAN ST,2013-08-31,1.27,6.195,30.759999999999998,47373.0,0.219,0.0315,1.2
#40 ICW SHERIDAN ST,2014-02-28,2.0300000000000002,5.46,31.7,48531.5,0.347,0.052,1.2
#40 ICW SHERIDAN ST,2014-08-31,1.8,5.695,31.25,48073.0,0.347,0.052,1.2
#40 ICW SHERIDAN ST,2015-02-28,0.73,4.81,30.5,47021.0,0.347,0.052,1.2
#40 ICW SHERIDAN ST,2015-08-31,1.3966666666666665,4.84,33.199999999999996,50766.666666666664,0.34,0.033,1.2
#40 ICW SHERIDAN ST,2016-02-29,0.75,5.16,31.2,48000.0,0.312,0.197,1.2
#40 ICW SHERIDAN ST,2016-08-31,1.2866666666666668,5.54,30.5,47033.333333333336,0.48150000000000004,0.164,1.2
#40 ICW SHERIDAN ST,2017-02-28,1.57,5.39,33.3,50800.0,0.48150000000000004,0.164,1.2
#40 ICW SHERIDAN ST,2017-08-31,1.406666666666667,3.8733333333333335,32.5,49933.333333333336,0.48150000000000004,0.008,1.2
#40 ICW SHERIDAN ST,2018-02-28,0.535,5.76,35.3,53500.0,0.48150000000000004,0.008,1.2
#40 ICW SHERIDAN ST,2018-08-31,0.7985,4.945,31.5,48600.0,0.242,0.241,1.2
#40 ICW SHERIDAN ST,2019-02-28,1.56,5.03,34.5,52500.0,0.242,0.169,1.2
#40 ICW SHERIDAN ST,2019-08-31,1.01,5.465,33.3,50850.0,0.23760000000000003,0.098,1.8
#40 ICW SHERIDAN ST,2020-02-29,1.2933333333333332,5.37,30.433333333333334,46866.666666666664,0.3239,0.2786666666666667,1.9666666666666668
#40 ICW SHERIDAN ST,2020-08-31,1.12,5.21,29.0,44900.0,0.354,0.12,1.4
#40 ICW SHERIDAN ST,2021-02-28,1.4233333333333336,5.59,28.666666666666668,45433.333333333336,0.3685666666666667,0.11399999999999999,1.5499999999999998
#40 ICW SHERIDAN ST,2021-08-31,1.15,5.59,28.666666666666668,45433.333333333336,0.2375,0.166,1.35
#40 ICW SHERIDAN ST,2022-02-28,1.33,5.32,31.3,48000.0,0.295,0.09,2.2
#41 ICW HALLANDALE BCH BLVD,2006-02-28,1.86,1.65,31.3,48000.0,0.792,0.02,0.7
#41 ICW HALLANDALE BCH BLVD,2006-08-31,2.2975,5.8100000000000005,26.65,41475.0,0.91125,0.0245,0.55
#41 ICW HALLANDALE BCH BLVD,2007-02-28,3.935,7.055,32.15,49200.0,0.567,0.0455,2.0
#41 ICW HALLANDALE BCH BLVD,2007-08-31,2.9949999999999997,6.225,30.8,47300.0,0.8085,0.035,0.95
#41 ICW HALLANDALE BCH BLVD,2008-02-29,1.56375,5.975,29.25,45200.0,0.642,0.024,1.85
#41 ICW HALLANDALE BCH BLVD,2008-08-31,3.52,5.91,29.35,45350.0,0.4925,0.035,1.15
#41 ICW HALLANDALE BCH BLVD,2009-02-28,3.52,5.91,29.35,45350.0,0.4925,0.035,1.15
#41 ICW HALLANDALE BCH BLVD,2009-08-31,2.405,5.68,28.65,44300.0,0.544,0.037,1.7999999999999998
#41 ICW HALLANDALE BCH BLVD,2010-02-28,2.52,6.22,23.733333333333334,37500.0,0.6583333333333333,0.04933333333333333,0.8999999999999999
#41 ICW HALLANDALE BCH BLVD,2010-08-31,3.12,5.76,23.25,36850.0,0.6005,0.0245,0.8500000000000001
#41 ICW HALLANDALE BCH BLVD,2011-02-28,2.95,6.975,29.5,45500.0,0.41100000000000003,0.0275,0.75
#41 ICW HALLANDALE BCH BLVD,2011-08-31,3.11,5.41,32.55,49650.0,0.247,0.0315,0.925
#41 ICW HALLANDALE BCH BLVD,2012-02-29,1.985,5.925,29.05,44850.0,0.39749999999999996,0.0375,0.5275
#41 ICW HALLANDALE BCH BLVD,2012-08-31,2.2,5.6850000000000005,33.4,50900.0,0.487,0.034,0.6000000000000001
#41 ICW HALLANDALE BCH BLVD,2013-02-28,5.165,7.390000000000001,33.75,50450.0,0.272,0.046,1.2
#41 ICW HALLANDALE BCH BLVD,2013-08-31,1.625,5.96,23.41,37909.0,0.487,0.045,0.95
#41 ICW HALLANDALE BCH BLVD,2014-02-28,5.07,6.555,29.060000000000002,45004.5,0.375,0.06,1.4500000000000002
#41 ICW HALLANDALE BCH BLVD,2014-08-31,2.435,5.575,26.950000000000003,42137.5,0.375,0.06,1.35
#41 ICW HALLANDALE BCH BLVD,2015-02-28,7.96,6.07,29.2,45275.0,0.375,0.06,0.75
#41 ICW HALLANDALE BCH BLVD,2015-08-31,3.543333333333333,5.84,31.2,48433.333333333336,0.35,0.046,1.1333333333333333
#41 ICW HALLANDALE BCH BLVD,2016-02-29,1.24,6.305,23.6,37000.0,0.5449999999999999,0.1,0.55
